rho             ne              v_phi           Te              E_rho           Psi              
1.78000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.92423126E-16  4.80081446E-19
1.78500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.44213030E-16  4.46680049E-19
1.79000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.99362104E-16  4.15604167E-19
1.79500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.57636098E-16  3.86691766E-19
1.80000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.18817114E-16  3.59792115E-19
1.80500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.82702458E-16  3.34764990E-19
1.81000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.49103583E-16  3.11479947E-19
1.81500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.17845099E-16  2.89815632E-19
1.82000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.88763854E-16  2.69659156E-19
1.82500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.61708077E-16  2.50905495E-19
1.83000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.36536588E-16  2.33456949E-19
1.83500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.13118055E-16  2.17222625E-19
1.84000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.91330308E-16  2.02117968E-19
1.84500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.71059696E-16  1.88064313E-19
1.85000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.52200499E-16  1.74988479E-19
1.85500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.34654366E-16  1.62822383E-19
1.86000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.18329807E-16  1.51502686E-19
1.86500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.03141712E-16  1.40970464E-19
1.87000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.89010905E-16  1.31170897E-19
1.87500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.75863730E-16  1.22052983E-19
1.88000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.63631668E-16  1.13569275E-19
1.88500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.52250975E-16  1.05675629E-19
1.89000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.41662352E-16  9.83309783E-20
1.89500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.31810632E-16  9.14971144E-20
1.90000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.22644495E-16  8.51384907E-20
1.90500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.14116196E-16  7.92220361E-20
1.91000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  1.06181320E-16  7.37169824E-20
1.91500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.87985451E-17  6.85947040E-20
1.92000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  9.19294294E-17  6.38285684E-20
1.92500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  8.55382100E-17  5.93937975E-20
1.93000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.95916156E-17  5.52673383E-20
1.93500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  7.40586933E-17  5.14277426E-20
1.94000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.89106462E-17  4.78550555E-20
1.94500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  6.41206837E-17  4.45307109E-20
1.95000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.96638814E-17  4.14374354E-20
1.95500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.55170512E-17  3.85591575E-20
1.96000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  5.16586197E-17  3.58809244E-20
1.96500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.80685163E-17  3.33888242E-20
1.97000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.47280683E-17  3.10699126E-20
1.97500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  4.16199029E-17  2.89121466E-20
1.98000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.87278576E-17  2.69043209E-20
1.98500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.60368949E-17  2.50360101E-20
1.99000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.35330246E-17  2.32975138E-20
1.99500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  3.12032304E-17  2.16798068E-20
2.00000000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.90354022E-17  2.01744918E-20
2.00500000E-02  1.00000000E+00   0.00000000E+00  1.00000000E-06  2.70182730E-17  1.87737554E-20
